Running: rez env usd-24.08 -- usdrecord --camera /root/camera01/GEO/renderCam_hrc/renderCam_buffer/renderCam_srt/renderCam --renderer "Prman" --purposes render   scenes/ALab/ALab/entry.usda "renderers/Prman/entry.jpg"
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notec01/render_high/texture/look_surfacing_decor_paper_notec01_render_high_texture/decor_paper_notec01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/workbench_shelf03/decor_paper_notec01_0001/proto_paper06notec01_M_geo_id0 Shader: /__Prototype_5/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_lbracket01/render_high/texture/look_surfacing_furniture_lbracket01_render_high_texture/furniture_lbracket01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/furniture_lbracket01_0001/proto_bracing01_M_geo_id1 Shader: /__Prototype_208/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notec01/render_high/texture/look_surfacing_decor_paper_notec01_render_high_texture/decor_paper_notec01_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/workbench_shelf03/decor_paper_notec01_0001/proto_paper06notec01_M_geo_id0 Shader: /__Prototype_5/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling02/render_high/texture/look_surfacing_electronics_cabling02_render_high_texture/electronics_cabling02_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/electronics_cabling02_0001/proto_cable2_cable_M_geo_id3 Shader: /__Prototype_104/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/furniture_lbracket01/render_high/texture/look_surfacing_furniture_lbracket01_render_high_texture/furniture_lbracket01_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/furniture_lbracket01_0001/proto_bracing01_M_geo_id1 Shader: /__Prototype_208/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notec01/render_high/texture/look_surfacing_decor_paper_notec01_render_high_texture/decor_paper_notec01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/workbench_shelf03/decor_paper_notec01_0001/proto_paper06notec01_M_geo_id0 Shader: /__Prototype_5/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling02/render_high/texture/look_surfacing_electronics_cabling02_render_high_texture/electronics_cabling02_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/electronics_cabling02_0001/proto_cable2_cable_M_geo_id3 Shader: /__Prototype_104/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notec01/render_high/texture/look_surfacing_decor_paper_notec01_render_high_texture/decor_paper_notec01_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/workbench_shelf03/decor_paper_notec01_0001/proto_paper06notec01_M_geo_id0 Shader: /__Prototype_5/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling02/render_high/texture/look_surfacing_electronics_cabling02_render_high_texture/electronics_cabling02_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/electronics_cabling02_0001/proto_cable2_cable_M_geo_id3 Shader: /__Prototype_104/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling02/render_high/texture/look_surfacing_electronics_cabling02_render_high_texture/electronics_cabling02_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/electronics_cabling02_0001/proto_cable2_cable_M_geo_id3 Shader: /__Prototype_104/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf03/render_high/texture/look_surfacing_plant_choko_leaf03_render_high_texture/plant_choko_leaf03_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf03_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_375/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf03/render_high/texture/look_surfacing_plant_choko_leaf03_render_high_texture/plant_choko_leaf03_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf03_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_375/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf03/render_high/texture/look_surfacing_plant_choko_leaf03_render_high_texture/plant_choko_leaf03_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf03_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_375/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf03/render_high/texture/look_surfacing_plant_choko_leaf03_render_high_texture/plant_choko_leaf03_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf03_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_375/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf06/render_high/texture/look_surfacing_plant_choko_leaf06_render_high_texture/plant_choko_leaf06_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf06_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_78/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf06/render_high/texture/look_surfacing_plant_choko_leaf06_render_high_texture/plant_choko_leaf06_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf06_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_78/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf06/render_high/texture/look_surfacing_plant_choko_leaf06_render_high_texture/plant_choko_leaf06_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf06_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_78/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/plant_choko_leaf06/render_high/texture/look_surfacing_plant_choko_leaf06_render_high_texture/plant_choko_leaf06_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/choko_experiment01/plant_choko_leaf06_0001/proto_chokoLeaf03_M_geo_id0 Shader: /__Prototype_78/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_posterb01/render_high/texture/look_surfacing_decor_posterb01_render_high_texture/decor_posterb01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_posterb01_0001/proto_posterb01_M_geo_id0 Shader: /__Prototype_98/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_noteb01/render_high/texture/look_surfacing_decor_paper_noteb01_render_high_texture/decor_paper_noteb01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/decor_paper_noteb01_0001/proto_paper05noteb01_M_geo_id0 Shader: /__Prototype_59/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_posterb01/render_high/texture/look_surfacing_decor_posterb01_render_high_texture/decor_posterb01_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_posterb01_0001/proto_posterb01_M_geo_id0 Shader: /__Prototype_98/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/tool_retro_plug02/render_high/texture/look_surfacing_tool_retro_plug02_render_high_texture/tool_retro_plug02_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/workbench_shelf07/tool_retro_plug02_0001/proto_plugA_M_geo_id2 Shader: /__Prototype_369/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_noteb01/render_high/texture/look_surfacing_decor_paper_noteb01_render_high_texture/decor_paper_noteb01_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/decor_paper_noteb01_0001/proto_paper05noteb01_M_geo_id0 Shader: /__Prototype_59/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_noteb01/render_high/texture/look_surfacing_decor_paper_noteb01_render_high_texture/decor_paper_noteb01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/decor_paper_noteb01_0001/proto_paper05noteb01_M_geo_id0 Shader: /__Prototype_59/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_noteb01/render_high/texture/look_surfacing_decor_paper_noteb01_render_high_texture/decor_paper_noteb01_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf01/decor_paper_noteb01_0001/proto_paper05noteb01_M_geo_id0 Shader: /__Prototype_59/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_posterb01/render_high/texture/look_surfacing_decor_posterb01_render_high_texture/decor_posterb01_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_posterb01_0001/proto_posterb01_M_geo_id0 Shader: /__Prototype_98/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/stationary_notepad01/render_high/texture/look_surfacing_stationary_notepad01_render_high_texture/stationary_notepad01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/stationary_notepad01_0001/proto_frontCover_M_geo_id3 Shader: /__Prototype_114/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
